19602, 1083, 0, 0, 31889, 8757, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 10, 0, 0, 8093, 10803, 6336, 0, 686, 3843, 2816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 2, 0, 0, 368, 595, 710, 0, 1, 9, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 10, 2034, 
18006, 208, 0, 0, 14369, 5535, 57, 0, 426, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 5921, 4760, 3668, 0, 18013, 15371, 3346, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 1, 704, 2940, 1577, 0, 4, 15, 997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 0, 0, 0, 154, 2157, 
14612, 449, 0, 0, 3587, 2962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 0, 0, 2917, 8801, 1227, 0, 29405, 4089, 5975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8691, 1008, 2807, 27, 675, 469, 2, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 36, 57, 11, 10400, 
19272, 132, 0, 0, 5092, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1305, 0, 0, 0, 21711, 5746, 36, 0, 16929, 3340, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 899, 0, 0, 0, 832, 274, 152, 0, 0, 16, 7548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 16, 14123, 
37377, 0, 0, 0, 23062, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 12457, 4301, 0, 0, 3274, 1927, 27, 0, 0, 0, 0, 0, 3, 0, 0, 0, 213, 200, 0, 0, 0, 334, 981, 2, 0, 5, 194, 436, 0, 0, 0, 0, 0, 10, 0, 0, 0, 12, 183, 0, 0, 0, 201, 12533, 
14298, 73, 0, 0, 6724, 165, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2718, 1, 0, 0, 26895, 1357, 11607, 0, 4700, 947, 8023, 2980, 0, 0, 0, 0, 225, 21, 0, 0, 590, 221, 1, 0, 351, 1617, 9266, 5051, 0, 37, 9, 22, 52, 14, 0, 0, 30, 44, 14, 0, 10, 34, 90, 6, 0, 3, 15, 92, 
24279, 468, 0, 0, 8402, 587, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 24641, 2471, 4671, 1316, 1118, 529, 1152, 10560, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 82, 2364, 2201, 10727, 0, 15, 172, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 1729, 369, 
16892, 7623, 0, 0, 1059, 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2099, 87, 0, 0, 35033, 5524, 12887, 3, 1767, 169, 1994, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 169, 164, 2, 0, 587, 1017, 2723, 4583, 0, 0, 35, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 40, 1, 0, 1, 149, 1672, 
9801, 232, 0, 0, 6880, 1438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 757, 16, 0, 0, 19904, 3283, 236, 0, 24481, 5822, 472, 29, 0, 0, 0, 0, 138, 16, 0, 0, 585, 167, 28, 0, 620, 2677, 1466, 4581, 0, 41, 24, 2956, 51, 59, 0, 0, 10, 9, 0, 0, 53, 158, 25, 3, 0, 21, 119, 11146, 
9180, 279, 0, 0, 6878, 838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1624, 6, 0, 0, 31136, 2464, 64, 0, 24880, 5526, 139, 9, 0, 0, 0, 0, 253, 14, 0, 0, 1832, 525, 9, 0, 1293, 7686, 781, 382, 0, 77, 61, 14, 55, 106, 0, 0, 0, 44, 3, 0, 1, 53, 286, 29, 0, 2, 684, 1091, 
6326, 0, 0, 0, 489, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3371, 3, 0, 0, 14704, 586, 0, 0, 1822, 682, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 3162, 604, 1, 0, 18682, 15799, 332, 324, 0, 75, 178, 16282, 0, 0, 0, 0, 41, 40, 0, 0, 458, 2559, 136, 0, 7, 2160, 541, 8713, 
8480, 43, 0, 0, 556, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 621, 3, 0, 0, 32452, 3361, 10, 0, 6842, 6811, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 409, 0, 0, 445, 11087, 488, 1748, 0, 4, 23, 8632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46, 0, 0, 0, 107, 15972, 
6640, 145, 139, 0, 2604, 76, 9872, 240, 0, 0, 0, 0, 0, 0, 0, 0, 340, 1, 0, 0, 23095, 1498, 8803, 2891, 3316, 1781, 965, 9211, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 0, 0, 511, 1585, 1062, 11283, 0, 16, 60, 7064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 107, 4937, 
20139, 608, 1013, 0, 7846, 403, 5064, 52, 0, 0, 0, 0, 0, 0, 0, 0, 73, 4, 0, 0, 10738, 1860, 12612, 2565, 13, 152, 3637, 8529, 0, 0, 0, 0, 12, 9, 0, 0, 1, 12, 0, 0, 0, 166, 4605, 13406, 0, 0, 9, 2445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 27, 2303, 
1495, 0, 0, 0, 1066, 363, 293, 0, 0, 6, 106, 0, 0, 0, 0, 0, 286, 0, 0, 0, 12543, 1260, 1161, 0, 2777, 346, 2400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1475, 21, 0, 0, 13174, 324, 695, 11, 25, 9, 80, 144, 0, 0, 0, 0, 18, 0, 0, 0, 1400, 173, 27, 0, 65, 249, 222, 18287, 
22903, 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9240, 2, 0, 0, 24010, 693, 0, 0, 122, 5, 0, 0, 0, 0, 0, 0, 1260, 0, 0, 0, 22171, 1593, 0, 0, 7758, 1767, 48, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2807, 136, 0, 0, 2448, 755, 66, 0, 95, 34, 13, 0, 
15995, 50, 0, 0, 1918, 532, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6267, 6, 0, 0, 16368, 7344, 572, 0, 1205, 1759, 1252, 46, 0, 0, 0, 0, 1474, 25, 0, 0, 7139, 5922, 2, 0, 3246, 9275, 2078, 1348, 0, 40, 322, 11417, 7, 4, 0, 0, 134, 320, 0, 0, 238, 1155, 95, 0, 0, 198, 417, 128, 
14478, 0, 0, 0, 6440, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9122, 0, 0, 0, 29026, 722, 0, 0, 9755, 7750, 0, 0, 0, 0, 0, 0, 3408, 175, 0, 0, 3521, 917, 0, 0, 3791, 8841, 106, 0, 0, 14, 51, 1, 0, 0, 0, 0, 1, 56, 0, 0, 6, 59, 5, 0, 0, 2, 34, 14, 
11395, 0, 0, 0, 4116, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 834, 0, 0, 0, 17787, 3068, 197, 0, 2459, 703, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3479, 1415, 3, 0, 11964, 20007, 5361, 11, 532, 9102, 26, 172, 0, 0, 0, 0, 0, 0, 0, 0, 1888, 1163, 185, 0, 281, 1619, 87, 9, 
5765, 0, 0, 0, 2119, 125, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1661, 6, 0, 0, 9369, 3083, 788, 0, 3748, 2559, 1881, 0, 0, 0, 0, 0, 1021, 36, 0, 0, 1171, 534, 0, 0, 9870, 28354, 5397, 2351, 39, 505, 663, 12698, 138, 54, 0, 0, 119, 229, 0, 0, 66, 1556, 10, 0, 3, 1926, 75, 378, 
27907, 601, 0, 0, 8268, 1624, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3875, 154, 0, 0, 16268, 7264, 699, 82, 1779, 6003, 280, 182, 0, 0, 0, 0, 354, 288, 0, 0, 3922, 3177, 33, 0, 2348, 7460, 562, 253, 57, 1114, 105, 41, 0, 7, 0, 0, 33, 469, 24, 0, 55, 1475, 105, 1, 59, 1103, 154, 94, 
7955, 3, 0, 0, 2748, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4977, 13, 0, 0, 18066, 1519, 5, 0, 6174, 1949, 133, 11, 203, 357, 0, 0, 541, 42, 0, 0, 10169, 3016, 0, 0, 10898, 8636, 455, 44, 116, 13439, 139, 817, 0, 16, 0, 0, 159, 329, 0, 0, 1073, 3000, 59, 4, 125, 965, 100, 4, 
28907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18035, 0, 0, 0, 85, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9560, 0, 0, 0, 3897, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 25647, 0, 0, 0, 8631, 0, 0, 0, 1068, 290, 245, 1828, 
23990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10536, 0, 0, 0, 1181, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5768, 1, 0, 0, 17485, 118, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1429, 0, 0, 0, 19559, 270, 0, 0, 5794, 203, 1, 0, 10944, 200, 154, 637, 
12178, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7090, 0, 0, 0, 15588, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 39424, 1295, 0, 0, 134, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14792, 2, 0, 0, 6075, 1008, 0, 0, 0, 0, 0, 0, 
21056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13703, 0, 0, 0, 6169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1086, 0, 0, 0, 43034, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12429, 3, 0, 0, 627, 18, 0, 0, 85, 87, 0, 0, 
11087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1378, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76449, 932, 0, 0, 2063, 4780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21873, 0, 0, 0, 42, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9007, 2, 0, 0, 13029, 174, 0, 0, 15, 41, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 18317, 110, 0, 0, 5595, 191, 0, 0, 0, 0, 0, 0, 
13483, 26068, 1330, 0, 0, 103, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8592, 14667, 107, 0, 0, 3105, 6183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 817, 5534, 0, 0, 2, 7060, 636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 373, 0, 0, 0, 8869, 590, 0, 0, 0, 35, 0, 0, 0, 0, 0, 
33999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13411, 2, 0, 0, 42, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10223, 6, 0, 0, 13525, 893, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 803, 17, 0, 0, 21003, 1331, 0, 0, 2724, 290, 5, 0, 0, 0, 0, 0, 
33833, 424, 0, 0, 2403, 3148, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5198, 248, 0, 0, 705, 2244, 770, 0, 0, 389, 776, 0, 0, 0, 0, 0, 10857, 593, 0, 0, 133, 1910, 154, 0, 0, 59, 284, 0, 0, 0, 2, 0, 15814, 2114, 0, 0, 2006, 10058, 315, 0, 0, 1826, 2035, 1, 0, 0, 1, 0, 
70943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1134, 0, 0, 0, 137, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17613, 16, 0, 0, 350, 105, 0, 0, 206, 92, 6, 0, 0, 0, 0, 0, 3666, 766, 0, 0, 205, 1731, 15, 0, 4, 127, 846, 0, 0, 0, 323, 14, 
83816, 416, 0, 0, 3, 57, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2370, 180, 0, 0, 474, 849, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4974, 22, 0, 0, 113, 741, 62, 0, 0, 38, 413, 17, 0, 0, 75, 8, 434, 20, 0, 0, 109, 836, 23, 0, 0, 37, 833, 45, 0, 0, 600, 548, 
20040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35347, 2, 0, 0, 109, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2033, 1, 0, 0, 3307, 67, 1, 0, 634, 36, 3, 0, 29, 51, 25, 0, 
28842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23884, 0, 0, 0, 39, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15251, 0, 0, 0, 122, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25043, 0, 0, 0, 4200, 25, 0, 0, 101, 50, 0, 0, 68, 216, 335, 98, 
46451, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10981, 32, 0, 0, 2936, 1107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 708, 0, 0, 0, 11918, 5098, 0, 0, 278, 5739, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1587, 5, 0, 0, 5318, 5293, 14, 0, 323, 15, 0, 0, 
31531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22436, 15, 0, 0, 18, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23006, 10, 0, 0, 406, 375, 0, 0, 59, 13, 8, 0, 0, 0, 0, 0, 7572, 7, 0, 0, 7463, 272, 1, 0, 3675, 439, 56, 0, 313, 468, 103, 0, 
45912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18580, 29, 0, 0, 1317, 793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6902, 28, 0, 0, 5778, 1414, 2, 0, 22, 18, 15, 0, 0, 0, 0, 0, 4800, 18, 0, 0, 6659, 1669, 0, 0, 1599, 1419, 145, 0, 896, 277, 12, 0, 
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 22, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 549, 0, 0, 0, 177, 714, 0, 0, 0, 0, 0, 134, 43, 0, 0, 13, 19242, 0, 0, 0, 1051, 5914, 93, 0, 0, 2274, 68004, 
986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1655, 1, 0, 0, 176, 615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3170, 0, 0, 0, 368, 532, 2, 0, 22, 3305, 48344, 2, 0, 0, 9, 0, 2540, 0, 0, 0, 3547, 27, 0, 0, 1898, 1826, 13623, 53, 113, 200, 13399, 1891, 
1673, 0, 0, 0, 570, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5098, 0, 0, 0, 599, 1234, 0, 0, 5, 160, 5, 0, 0, 0, 0, 0, 1241, 0, 0, 0, 2515, 1809, 0, 0, 0, 854, 4067, 0, 0, 0, 828, 1554, 2367, 0, 0, 0, 4809, 3090, 0, 0, 0, 781, 6508, 81, 0, 0, 3753, 54649, 
4846, 520, 0, 0, 75, 1571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1175, 10, 0, 0, 491, 2550, 290, 0, 0, 4, 141, 0, 0, 0, 0, 0, 2158, 0, 0, 0, 511, 530, 34, 0, 53, 379, 6569, 105, 0, 0, 4, 13, 16656, 0, 0, 0, 3679, 143, 0, 0, 946, 964, 15852, 705, 306, 400, 1930, 34693, 
4374, 0, 0, 0, 1118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 712, 0, 0, 0, 1154, 201, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5088, 1, 0, 0, 2354, 887, 0, 0, 85, 660, 596, 0, 0, 0, 4, 0, 2210, 24, 0, 0, 1707, 95, 0, 0, 1341, 1285, 8295, 169, 1, 155, 1538, 64248, 
345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1644, 15, 0, 0, 210, 821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3752, 5, 0, 0, 359, 1292, 0, 0, 0, 584, 33313, 0, 0, 0, 12, 1, 5001, 0, 0, 0, 856, 268, 4, 0, 825, 776, 24024, 41, 0, 0, 16201, 7955, 
29846, 0, 0, 0, 1040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1520, 0, 0, 0, 11471, 12375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6256, 8, 0, 0, 1058, 2650, 0, 0, 850, 3290, 16981, 0, 0, 0, 7, 0, 5620, 21, 0, 0, 1623, 516, 2, 0, 336, 478, 2031, 0, 0, 11, 268, 46, 
4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5364, 0, 0, 0, 737, 583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4968, 0, 0, 0, 2104, 1857, 0, 0, 11, 1144, 1304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2929, 349, 0, 0, 1171, 629, 12155, 59, 963, 661, 7592, 53720, 
16926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8338, 0, 0, 0, 177, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9813, 0, 0, 0, 3466, 167, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12707, 3, 0, 0, 46315, 116, 0, 0, 66, 65, 0, 0, 74, 52, 0, 0, 
6101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14687, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11877, 0, 0, 0, 12057, 75, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 29619, 0, 0, 0, 18334, 130, 0, 0, 3163, 215, 0, 0, 75, 791, 493, 609, 
19264, 0, 0, 0, 448, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4913, 0, 0, 0, 2, 56, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2885, 68, 0, 0, 85, 135, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17810, 8254, 0, 0, 2747, 40963, 0, 0, 59, 367, 227, 0, 0, 5, 9, 0, 
25532, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1964, 0, 0, 0, 3641, 4, 0, 0, 38, 2, 0, 0, 0, 0, 0, 0, 1917, 0, 0, 0, 6557, 5, 0, 0, 3136, 518, 0, 0, 0, 1, 0, 0, 370, 0, 0, 0, 50037, 30, 0, 0, 2629, 1111, 0, 0, 4, 274, 41, 0, 
14833, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26000, 3, 0, 0, 347, 50, 0, 0, 247, 54, 0, 0, 0, 0, 0, 0, 29368, 2603, 0, 0, 221, 824, 0, 0, 10, 57, 2, 0, 0, 0, 0, 0, 3282, 7848, 0, 0, 71, 10885, 115, 0, 71, 392, 596, 3, 1, 74, 108, 95, 
1637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7370, 0, 0, 0, 4050, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1073, 0, 0, 0, 17250, 37, 0, 0, 13060, 349, 0, 0, 1227, 14, 0, 0, 83, 0, 0, 0, 2700, 10, 0, 0, 19823, 2057, 0, 0, 24249, 3296, 0, 0, 
3901, 0, 0, 0, 2143, 416, 0, 0, 104, 91, 1, 0, 0, 0, 0, 0, 3935, 21, 0, 0, 85, 206, 1, 0, 0, 156, 120, 0, 0, 0, 0, 0, 20659, 500, 0, 0, 41, 79, 4, 0, 1, 1, 15, 0, 0, 0, 0, 0, 18999, 32147, 90, 0, 1228, 5437, 4391, 120, 544, 93, 965, 951, 374, 485, 0, 0, 
4226, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18562, 1652, 0, 0, 30, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13462, 15545, 7, 0, 0, 713, 195, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1969, 22490, 1850, 0, 0, 547, 14932, 1733, 0, 0, 133, 118, 0, 0, 0, 0, 
5657, 0, 0, 0, 68, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11610, 10, 0, 0, 168, 95, 0, 0, 561, 0, 0, 0, 0, 0, 0, 0, 27816, 113, 0, 0, 3607, 1321, 0, 0, 1378, 94, 0, 0, 0, 1, 0, 0, 10752, 257, 0, 0, 5082, 10255, 0, 0, 8478, 9674, 965, 0, 10, 283, 47, 0, 
25282, 0, 0, 0, 2078, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3170, 26969, 0, 0, 431, 7662, 866, 143, 0, 0, 0, 0, 0, 0, 0, 0, 132, 32, 0, 0, 101, 7715, 14645, 1165, 2, 137, 520, 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 193, 8, 0, 0, 1011, 5362, 
53195, 0, 0, 0, 376, 3, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 2429, 7, 0, 0, 283, 237, 0, 0, 185, 298, 11, 0, 285, 368, 6, 0, 6931, 654, 0, 0, 682, 1497, 51, 0, 27, 739, 409, 0, 16, 499, 606, 22, 5537, 5655, 18, 0, 193, 8052, 3998, 41, 0, 494, 2568, 762, 0, 21, 400, 690, 
44895, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 518, 0, 0, 0, 5648, 574, 0, 0, 297, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3765, 126, 0, 0, 24790, 7581, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3626, 5965, 6, 0, 0, 1, 0, 0, 
